,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
222,KEBON MELATI,-6.19685,106.815947629848,Pizza Marzano,-6.194512724101877,106.81973024189847,Pizza Place
223,KEBON MELATI,-6.19685,106.815947629848,Ayam Goreng Suharti,-6.197521043773961,106.81438600431726,Fried Chicken Joint
224,KEBON MELATI,-6.19685,106.815947629848,SEIBU,-6.1949325908941635,106.81997805393671,Department Store
225,KEBON MELATI,-6.19685,106.815947629848,FamilyMart,-6.197118720877466,106.81752131873353,Convenience Store
226,KEBON MELATI,-6.19685,106.815947629848,"Thamrin city,Cosmo Mansion.",-6.1942032772727815,106.81770007643087,Shopping Mall
227,KEBON MELATI,-6.19685,106.815947629848,Indomaret,-6.197388190509203,106.81776569157888,Convenience Store
228,KEBON MELATI,-6.19685,106.815947629848,99 Nine Mart,-6.197592501308878,106.81751004372572,Convenience Store
229,KEBON MELATI,-6.19685,106.815947629848,LITTLE INDIA RESTAURANT,-6.197307764134076,106.81748109108155,Indian Restaurant
230,KEBON MELATI,-6.19685,106.815947629848,Dunkin' Donuts,-6.198685569046675,106.81921179056012,Donut Shop
231,KEBON MELATI,-6.19685,106.815947629848,Gold's Gym,-6.194335554673789,106.81484792635254,Gym
232,KEBON MELATI,-6.19685,106.815947629848,Dunkin Donuts,-6.198188703891145,106.81979945096222,Donut Shop
233,KEBON MELATI,-6.19685,106.815947629848,hypermart,-6.194192178520802,106.81692453866737,Supermarket
234,KEBON MELATI,-6.19685,106.815947629848,Soto Padang H. Bang Karto,-6.192606404562374,106.81484611046054,Soup Place
235,KEBON MELATI,-6.19685,106.815947629848,Pasar Kambing Sabeni,-6.1933392180871065,106.81387106474392,Flea Market
236,KEBON MELATI,-6.19685,106.815947629848,Es Teler 77,-6.194220852243474,106.81731182710739,Asian Restaurant
237,KEBON MELATI,-6.19685,106.815947629848,"Bakso Sehat Bakso Atom ""Thamrin City""",-6.19456673783383,106.81660766680879,Indonesian Meatball Place
238,KEBON MELATI,-6.19685,106.815947629848,Pusat Batik Nusantara Thamrin City,-6.192788686818476,106.81483319263039,Shopping Mall
239,KEBON MELATI,-6.19685,106.815947629848,Tovass Cafe,-6.199534904862058,106.81366366046822,Food Truck
240,KEBON MELATI,-6.19685,106.815947629848,Hoka Hoka Bento,-6.1938946667213495,106.81778873691809,Japanese Restaurant
241,KEBON MELATI,-6.19685,106.815947629848,Wisma PKBI,-6.193395439116184,106.81627927280704,Hotel
242,KEBON KACANG,-6.19060905,106.815765194016,Pusat Grosir Metro Tanah Abang (PGMTA),-6.18787272514833,106.81607723236084,Shopping Mall
243,KEBON KACANG,-6.19060905,106.815765194016,Pusat Grosir Tanah Abang,-6.190227160335836,106.81505788177026,Arcade
244,KEBON KACANG,-6.19060905,106.815765194016,Gold's gym Cosmo terace,-6.1943875655289915,106.8149705688771,Athletics & Sports
245,KEBON KACANG,-6.19060905,106.815765194016,Thamrin City,-6.194547480123149,106.81668256375336,Shopping Mall
246,KEBON KACANG,-6.19060905,106.815765194016,Pasar Tanah Abang Blok B,-6.188188040240245,106.81447599497162,Market
247,KEBON KACANG,-6.19060905,106.815765194016,Pusat Grosir Blok A Tanah Abang,-6.1864434353004745,106.81442499160767,Boutique
248,KEBON KACANG,-6.19060905,106.815765194016,Warung Nasi Alam Sunda,-6.188958862567837,106.81367518292298,Indonesian Restaurant
249,KEBON KACANG,-6.19060905,106.815765194016,Batik Indonesia Thamrin City,-6.194383483168794,106.8152480035251,Department Store
250,KEBON KACANG,-6.19060905,106.815765194016,Juno Hotel Jakarta,-6.187287747461098,106.81730517547622,Bed & Breakfast
251,KEBON KACANG,-6.19060905,106.815765194016,Nasi Uduk Puas Hati,-6.18807332966398,106.81863506578235,Indonesian Restaurant
252,KEBON KACANG,-6.19060905,106.815765194016,Pasar Tanah Abang Blok A,-6.187335,106.81518,Market
253,KEBON KACANG,-6.19060905,106.815765194016,Pasar Tanah Abang Blok A,-6.187488737210719,106.81517601013182,Market
254,KEBON KACANG,-6.19060905,106.815765194016,Nasi Uduk Babe H. Saman,-6.188279676267897,106.81862151289859,Food Truck
255,KEBON KACANG,-6.19060905,106.815765194016,"Thamrin city,Cosmo Mansion.",-6.1942032772727815,106.81770007643087,Shopping Mall
256,KEBON KACANG,-6.19060905,106.815765194016,Pasar Tanah Abang Blok F,-6.188171638412751,106.81299535910063,Market
257,KEBON KACANG,-6.19060905,106.815765194016,Nasi Uduk Kebon Kacang Zaenal Fanani,-6.187912108073395,106.8184686096934,Betawinese Restaurant
258,KEBON KACANG,-6.19060905,106.815765194016,Soto Padang H. Bang Karto,-6.192606404562374,106.81484611046054,Soup Place
259,KEBON KACANG,-6.19060905,106.815765194016,KFC,-6.1876593985507675,106.81472539901733,Fast Food Restaurant
260,KEBON KACANG,-6.19060905,106.815765194016,Omah Barbekyu (Signature Steak & Grill),-6.190410711580551,106.81882001780906,Steakhouse
261,KEBON KACANG,-6.19060905,106.815765194016,Pusat Batik Nusantara Thamrin City,-6.192788686818476,106.81483319263039,Shopping Mall
262,KEBON KACANG,-6.19060905,106.815765194016,Gold's Gym,-6.194335554673789,106.81484792635254,Gym
263,KEBON KACANG,-6.19060905,106.815765194016,Pasar Tanah Abang,-6.187730981387891,106.81435500879617,Market
264,KEBON KACANG,-6.19060905,106.815765194016,Pasar Kambing Sabeni,-6.1933392180871065,106.81387106474392,Flea Market
265,KEBON KACANG,-6.19060905,106.815765194016,hypermart,-6.194192178520802,106.81692453866737,Supermarket
266,KEBON KACANG,-6.19060905,106.815765194016,Circle K,-6.1902838875253705,106.81874337836894,Grocery Store
267,KEBON KACANG,-6.19060905,106.815765194016,Es Teler 77,-6.194220852243474,106.81731182710739,Asian Restaurant
268,KEBON KACANG,-6.19060905,106.815765194016,Hoka Hoka Bento,-6.1938946667213495,106.81778873691809,Japanese Restaurant
269,KEBON KACANG,-6.19060905,106.815765194016,"Bakso Sehat Bakso Atom ""Thamrin City""",-6.19456673783383,106.81660766680879,Indonesian Meatball Place
270,KAMPUNG BALI,-6.1853115,106.8168163039,Pusat Grosir Metro Tanah Abang (PGMTA),-6.18787272514833,106.81607723236084,Shopping Mall
271,KAMPUNG BALI,-6.1853115,106.8168163039,Pusat Grosir Blok A Tanah Abang,-6.1864434353004745,106.81442499160767,Boutique
272,KAMPUNG BALI,-6.1853115,106.8168163039,Juno Hotel Jakarta,-6.187287747461098,106.81730517547622,Bed & Breakfast
273,KAMPUNG BALI,-6.1853115,106.8168163039,Pasar Tanah Abang Blok A,-6.187335,106.81518,Market
274,KAMPUNG BALI,-6.1853115,106.8168163039,Nasi Uduk Puas Hati,-6.18807332966398,106.81863506578235,Indonesian Restaurant
275,KAMPUNG BALI,-6.1853115,106.8168163039,"Cafe Sirih Hotel Millenium, 1st floor",-6.182397342629988,106.81673194638401,Café
276,KAMPUNG BALI,-6.1853115,106.8168163039,Pasar Tanah Abang Blok A,-6.187488737210719,106.81517601013182,Market
277,KAMPUNG BALI,-6.1853115,106.8168163039,Pasar Tanah Abang Blok B,-6.188188040240245,106.81447599497162,Market
278,KAMPUNG BALI,-6.1853115,106.8168163039,Nasi uduk kebon kacang H.Suryadi,-6.187944928595013,106.81966309826426,Asian Restaurant
279,KAMPUNG BALI,-6.1853115,106.8168163039,Nasi Uduk Babe H. Saman,-6.188279676267897,106.81862151289859,Food Truck
280,KAMPUNG BALI,-6.1853115,106.8168163039,Nasi Uduk Kebon Kacang Zaenal Fanani,-6.187912108073395,106.8184686096934,Betawinese Restaurant
281,KAMPUNG BALI,-6.1853115,106.8168163039,Pusat Grosir Tanah Abang (Ex AURI),-6.185875436716927,106.81534018382759,Clothing Store
282,KAMPUNG BALI,-6.1853115,106.8168163039,Nasi Uduk Kakek H. Suryadi,-6.188032,106.819641,Food Court
283,KAMPUNG BALI,-6.1853115,106.8168163039,KFC,-6.1876593985507675,106.81472539901733,Fast Food Restaurant
284,KAMPUNG BALI,-6.1853115,106.8168163039,Pasar Tanah Abang,-6.187730981387891,106.81435500879617,Market
285,KAMPUNG BALI,-6.1853115,106.8168163039,Apotek Roxy,-6.181522283854594,106.81626450949778,Pharmacy
286,KAMPUNG BALI,-6.1853115,106.8168163039,favehotel Wahid Hasyim,-6.187120486130412,106.8208903442301,Hotel
287,KAMPUNG BALI,-6.1853115,106.8168163039,Kantin Andrawina Bank Indonesia,-6.181723441005025,106.81794144875745,Food Court
288,KAMPUNG BALI,-6.1853115,106.8168163039,Sky garden @ millenium hotel,-6.183140246662501,106.81716213616293,Garden Center
289,KAMPUNG BALI,-6.1853115,106.8168163039,AURI Tanah Abang Bukit,-6.185950344467162,106.81428011262489,Clothing Store
290,PETAMBURAN,-6.1964685,106.807289439308,Sindbad restaurant and cafe,-6.197915027826839,106.80338679151946,Middle Eastern Restaurant
291,PETAMBURAN,-6.1964685,106.807289439308,kahwa coffee house,-6.197652018981562,106.80371162612472,Coffee Shop
292,PETAMBURAN,-6.1964685,106.807289439308,Domino's Pizza,-6.200168969026462,106.80670996654341,Pizza Place
293,PETAMBURAN,-6.1964685,106.807289439308,kremes rica roah,-6.198497943871923,106.80335931998626,Indonesian Restaurant
294,PETAMBURAN,-6.1964685,106.807289439308,Pizza hut,-6.199824260829565,106.80751075382412,Pizza Place
295,PETAMBURAN,-6.1964685,106.807289439308,Indomaret,-6.192713489592334,106.80539645113207,Convenience Store
296,GELORA,-6.2154325,106.802851533108,Stadion Utama Gelora Bung Karno (GBK),-6.218580423348841,106.80265442839298,Soccer Stadium
297,GELORA,-6.2154325,106.802851533108,Krida Loka Jogging Track,-6.217028297084129,106.80475224042401,Track
298,GELORA,-6.2154325,106.802851533108,Senayan,-6.217628558452681,106.80299988137453,Soccer Stadium
299,GELORA,-6.2154325,106.802851533108,Stadion Madya Senayan,-6.217460288630632,106.79953336715698,Track Stadium
300,GELORA,-6.2154325,106.802851533108,Lapangan ABC Senayan,-6.213891955575092,106.8030056423289,Basketball Court
301,GELORA,-6.2154325,106.802851533108,Kompleks Olahraga Gelora Bung Karno,-6.219828075162692,106.80333137512206,Athletics & Sports
302,GELORA,-6.2154325,106.802851533108,Lapangan D Senayan,-6.216942567677828,106.8060474468467,Field
303,GELORA,-6.2154325,106.802851533108,Jogging Track,-6.21908236378331,106.80376608960131,Track Stadium
304,GELORA,-6.2154325,106.802851533108,Stadion Renang Senayan,-6.217226925131328,106.80542525621235,Pool
305,GELORA,-6.2154325,106.802851533108,Hall A Basketball,-6.215103157215424,106.79868578910828,Basketball Stadium
306,GELORA,-6.2154325,106.802851533108,Pintu VIII Senayan,-6.2197312183538465,106.80340755399865,Stadium
307,GELORA,-6.2154325,106.802851533108,Basketball Court - Hall C,-6.21511025081379,106.80016391932173,Basketball Court
308,MENTENG,-6.1950265,106.832224199201,Sate Khas Senayan,-6.1963467871745985,106.82862643952744,Indonesian Restaurant
309,MENTENG,-6.1950265,106.832224199201,Soto Mie Udin,-6.1953720438750635,106.83542841046113,Soup Place
310,MENTENG,-6.1950265,106.832224199201,Tamnak Thai,-6.19670825754972,106.82861430606637,Thai Restaurant
311,MENTENG,-6.1950265,106.832224199201,iBox Apple Store,-6.195284777138227,106.82955860832436,Electronics Store
312,MENTENG,-6.1950265,106.832224199201,Soto Mie Suwiryo,-6.194487494779655,106.83024545750098,Restaurant
313,MENTENG,-6.1950265,106.832224199201,Lara Djonggrang,-6.19423145175917,106.83619035997715,Indonesian Restaurant
314,MENTENG,-6.1950265,106.832224199201,Taman Menteng,-6.1961303287835925,106.82961628317571,Park
315,MENTENG,-6.1950265,106.832224199201,Taman Situ Lembang,-6.197723074334682,106.83469834784943,Lake
316,MENTENG,-6.1950265,106.832224199201,Dapur Cokelat,-6.193931871004015,106.82874831012597,Dessert Shop
317,MENTENG,-6.1950265,106.832224199201,BANANANINA,-6.196702185653475,106.82859984844822,Accessories Store
318,MENTENG,-6.1950265,106.832224199201,Bubur ayam jl tanjung menteng,-6.191906544465369,106.8305917413024,Indonesian Restaurant
319,MENTENG,-6.1950265,106.832224199201,Do An Vietnamese Experience,-6.196598583799238,106.82848764452501,Vietnamese Restaurant
320,MENTENG,-6.1950265,106.832224199201,Pusat Jajanan Menteng,-6.197175356335942,106.8287412959757,Food Truck
321,MENTENG,-6.1950265,106.832224199201,Spring Reflexology,-6.196622203053266,106.82851483969569,Massage Studio
322,MENTENG,-6.1950265,106.832224199201,Shisha Cafe,-6.196877048450225,106.82869201904275,Hookah Bar
323,MENTENG,-6.1950265,106.832224199201,Dim Sum 48 Place,-6.193191326644533,106.83603395846878,Dim Sum Restaurant
324,MENTENG,-6.1950265,106.832224199201,Menteng Central,-6.196677975129406,106.82861426700168,Miscellaneous Shop
325,MENTENG,-6.1950265,106.832224199201,Brownbag Deli & Restaurant,-6.196708808379247,106.82863058087112,Deli / Bodega
326,MENTENG,-6.1950265,106.832224199201,Cikang Resto,-6.195093025352637,106.83671823694158,Asian Restaurant
327,MENTENG,-6.1950265,106.832224199201,Ya Kun Kaya Toast,-6.196770520771063,106.82870340491309,Breakfast Spot
328,MENTENG,-6.1950265,106.832224199201,Sumo Sushi,-6.196694856781914,106.8286156608623,Sushi Restaurant
329,MENTENG,-6.1950265,106.832224199201,Starbucks,-6.196762865248626,106.8286853884854,Coffee Shop
330,MENTENG,-6.1950265,106.832224199201,Martha Cake Shop,-6.193468026889346,106.83461331917779,Bakery
331,MENTENG,-6.1950265,106.832224199201,Nasi Gila Gondrong (81),-6.1988962036458615,106.8316509287988,Food Truck
332,MENTENG,-6.1950265,106.832224199201,Starbucks,-6.1967472272518815,106.82868093495284,Coffee Shop
333,MENTENG,-6.1950265,106.832224199201,Taman Kodok Menteng,-6.197464200133179,106.82985217276837,Park
334,MENTENG,-6.1950265,106.832224199201,Menteng foodcourt,-6.197120203596375,106.82877272297304,Food Court
335,MENTENG,-6.1950265,106.832224199201,Pusat Jajan Makanan Menteng,-6.197034530173513,106.82873514448731,Food Truck
336,MENTENG,-6.1950265,106.832224199201,Double Bay,-6.196715512872054,106.828689081377,American Restaurant
337,MENTENG,-6.1950265,106.832224199201,J.Co Donuts & Coffee,-6.196738693519235,106.8286462719782,Donut Shop
338,PEGANGSAAN,-6.20196935,106.847481485211,Roemah Kuliner,-6.200252312656221,106.84409401172479,Indonesian Restaurant
339,PEGANGSAAN,-6.20196935,106.847481485211,Starbucks,-6.200412389569109,106.84346374750372,Coffee Shop
340,PEGANGSAAN,-6.20196935,106.847481485211,Metropole XXI,-6.200290644175482,106.84354336145805,Multiplex
341,PEGANGSAAN,-6.20196935,106.847481485211,Taman Proklamator,-6.202230768285189,106.84679890844285,Park
342,PEGANGSAAN,-6.20196935,106.847481485211,INKOPPOL,-6.2048250115464585,106.84830892999919,Arcade
343,PEGANGSAAN,-6.20196935,106.847481485211,Hadramout,-6.206111909956965,106.84873098657665,Middle Eastern Restaurant
344,PEGANGSAAN,-6.20196935,106.847481485211,Pempek Megaria,-6.199808171535745,106.84372516381966,Indonesian Restaurant
345,PEGANGSAAN,-6.20196935,106.847481485211,Hello Sunday,-6.199953228967946,106.84353853597854,Dessert Shop
346,PEGANGSAAN,-6.20196935,106.847481485211,Sop sumsum H. Bustaman,-6.203723457208929,106.84520753468422,Restaurant
347,PEGANGSAAN,-6.20196935,106.847481485211,Ayam Bakar Megaria,-6.199984423823535,106.84354336145805,Indonesian Restaurant
348,PEGANGSAAN,-6.20196935,106.847481485211,Immanuel Bookstore,-6.202641192895905,106.84901731676977,Bookstore
349,PEGANGSAAN,-6.20196935,106.847481485211,Metropole XXI Premiere,-6.199745688517389,106.84380451053505,Multiplex
350,PEGANGSAAN,-6.20196935,106.847481485211,Pizza Hut,-6.202232446845714,106.84976063245972,Pizza Place
351,PEGANGSAAN,-6.20196935,106.847481485211,Masjid Jami Matraman,-6.202721221511209,106.85099949734897,Mosque
352,PEGANGSAAN,-6.20196935,106.847481485211,Starbucks Coffee,-6.20122880458115,106.85122998458542,Coffee Shop
353,PEGANGSAAN,-6.20196935,106.847481485211,"Taman Amir Hamzah Matraman, Jak-Pus",-6.203134659429313,106.85069410212084,Park
354,PEGANGSAAN,-6.20196935,106.847481485211,Kedai Kopi Perjoeangan,-6.202512238446927,106.8486715893709,Coffee Shop
355,PEGANGSAAN,-6.20196935,106.847481485211,Ayam Bakar Khas Solo - Megaria,-6.1998370305962816,106.84363586120627,Indonesian Restaurant
356,PEGANGSAAN,-6.20196935,106.847481485211,Taman Proklamasi,-6.202726920299341,106.84585969274877,Park
357,PEGANGSAAN,-6.20196935,106.847481485211,Coffee Toffee,-6.20548544590928,106.84696024649925,Coffee Shop
358,PEGANGSAAN,-6.20196935,106.847481485211,Indomaret,-6.20317804332959,106.85150656957782,Convenience Store
359,PEGANGSAAN,-6.20196935,106.847481485211,Pizza Hut,-6.20187373819691,106.84457475978355,Pizza Place
360,PEGANGSAAN,-6.20196935,106.847481485211,Garden Cafe,-6.199877734403157,106.8435135396673,Café
361,PEGANGSAAN,-6.20196935,106.847481485211,Es Teler Sari Mulia Asli (Metropole),-6.199877020689132,106.84353953714589,Indonesian Restaurant
362,PEGANGSAAN,-6.20196935,106.847481485211,KFC,-6.2057489904063265,106.84667790497579,Fast Food Restaurant
363,PEGANGSAAN,-6.20196935,106.847481485211,Restoran Putra Sriwijaya,-6.20179433865255,106.85069154116746,Asian Restaurant
364,PEGANGSAAN,-6.20196935,106.847481485211,Bakmi Megaria,-6.199924417468266,106.84364455642434,Asian Restaurant
365,CIKINI,-6.191406,106.840033912224,Martha Tilaar Salon and Day Spa Tjikini,-6.192447015789868,106.83890282246374,Spa
366,CIKINI,-6.191406,106.840033912224,Al Jazeerah Restaurant & Cafe,-6.193101873755815,106.84022501774248,Middle Eastern Restaurant
367,CIKINI,-6.191406,106.840033912224,Six Degrees Backpackers Hostel,-6.1934945107682715,106.83915791588186,Hostel
368,CIKINI,-6.191406,106.840033912224,Galeri Cipta II,-6.190444648605609,106.8383518690603,Art Gallery
369,CIKINI,-6.191406,106.840033912224,Camden,-6.19084620745842,106.83752176632093,Bar
370,CIKINI,-6.191406,106.840033912224,Teater Jakarta (Teater Besar),-6.189494004475313,106.84015274047852,Theater
371,CIKINI,-6.191406,106.840033912224,Taman Ismail Marzuki,-6.18961811588604,106.83886467489212,Performing Arts Venue
372,CIKINI,-6.191406,106.840033912224,Mercure Jakarta Cikini,-6.194324835454206,106.8391371193502,Hotel
373,CIKINI,-6.191406,106.840033912224,McDonald's,-6.1915377323700485,106.8428612622407,Fast Food Restaurant
374,CIKINI,-6.191406,106.840033912224,Tjikinii Lima,-6.189699731721421,106.8372069632911,Restaurant
375,CIKINI,-6.191406,106.840033912224,Warunk Upnormal,-6.191695824993218,106.8386770150397,Café
376,CIKINI,-6.191406,106.840033912224,Planetarium Jakarta,-6.190431,106.83882772,Planetarium
377,CIKINI,-6.191406,106.840033912224,Gado Gado Bon Bin,-6.1928411272043915,106.83839276296395,Vegetarian / Vegan Restaurant
378,CIKINI,-6.191406,106.840033912224,Pedes Sedep,-6.1925964,106.841255,Indonesian Restaurant
379,CIKINI,-6.191406,106.840033912224,Kikugawa,-6.193361728400863,106.83787443775105,Japanese Restaurant
380,CIKINI,-6.191406,106.840033912224,Mie Ayam Gongdangdia,-6.192574584090126,106.83704553357576,Noodle House
381,CIKINI,-6.191406,106.840033912224,Cheese Cake Factory,-6.189277436476092,106.83710656192352,Dessert Shop
382,CIKINI,-6.191406,106.840033912224,Upnormal Coffee Roasters,-6.1929634830257205,106.84121211817,Coffee Shop
383,CIKINI,-6.191406,106.840033912224,Moshaict - Moslem Fashion District Indonesia,-6.193667305745627,106.84023891738708,Clothing Store
384,CIKINI,-6.191406,106.840033912224,Soto Jakarta 'Bawah Rel',-6.192661765683651,106.83703448356582,Betawinese Restaurant
385,CIKINI,-6.191406,106.840033912224,Soto Betawi H. Ma'ruf Cabang Gondangdia,-6.191579467747621,106.83613932687095,Betawinese Restaurant
386,CIKINI,-6.191406,106.840033912224,Hero Gondangdia,-6.190561680184503,106.83605866811686,Grocery Store
387,CIKINI,-6.191406,106.840033912224,Iceberg Gelato n Caffe,-6.194422129088199,106.83944795829979,Café
388,CIKINI,-6.191406,106.840033912224,Restoran Sederhana,-6.191779643848957,106.84270118458254,Indonesian Restaurant
389,CIKINI,-6.191406,106.840033912224,Hero Gondangdia,-6.190512704018595,106.83603753509529,Department Store
390,CIKINI,-6.191406,106.840033912224,Holland Bakery,-6.189342791089968,106.83771977293398,Bakery
